Date,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume,GOOG_Close,GOOG_High,GOOG_Low,GOOG_Open,GOOG_Volume,TSLA_Close,TSLA_High,TSLA_Low,TSLA_Open,TSLA_Volume,SPY_Close,SPY_High,SPY_Low,SPY_Open,SPY_Volume
2022-05-02,155.61221313476562,155.87818924361486,150.99191920912216,154.38079215381563,123055300,116.73754119873047,116.91939053184562,112.99349445707217,113.49868301870562,30280000,300.9800109863281,302.1199951171875,282.6766662597656,286.92333984375,75781500,397.901123046875,399.28352647632454,388.8194948206776,395.58751771421146,158312500
2022-05-03,157.10963439941406,158.3213636541566,153.9966131048799,155.799400470235,88966500,117.70657348632812,118.87288455899288,116.20945031199425,116.34695673020803,21216000,303.0833435058594,308.02667236328125,296.1966552734375,301.05999755859375,63709500,399.7250671386719,402.1730570272212,396.82584648510385,398.40987096264143,100028200
2022-05-04,163.55242919921875,164.00558374657948,156.89289426291103,157.29680399181643,108256500,122.13615417480469,122.70212141288972,115.32413573355524,117.58102597665066,33232000,317.5400085449219,318.5,295.09332275390625,301.3133239746094,81643800,411.89788818359375,412.473894449248,397.16187193034256,400.3970695247512,144247900
2022-05-05,154.43988037109375,161.64122704261723,152.64692441162111,161.41464981687918,130525300,116.3285140991211,120.7992056736397,114.7701182637869,119.79007526736054,43090000,291.09332275390625,315.20001220703125,285.8999938964844,313.00665283203125,92519100,397.25787353515625,408.0002833390586,393.0626753092673,407.5682713202944,172929100
2022-05-06,155.16995239257812,157.30097774874963,152.11153553580905,153.91698631916998,116124600,115.24591064453125,117.07782170539609,113.7343360014804,115.10540901478998,35310000,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000,394.8866271972656,398.20822093478495,389.50103811323004,394.6562364376596,151770800
2022-05-09,150.01998901367188,153.73941561249285,149.45764385540176,152.85148081205793,131577900,112.67913055419922,115.14915257563169,112.14853582141485,112.89784237811759,34520000,262.3699951171875,281.8766784667969,260.3833312988281,278.8166809082031,90810300,382.24346923828125,390.153865168307,380.64025527247725,388.8962666686615,155586100
2022-05-10,152.43710327148438,154.63719664476065,150.87829859313095,153.4335628431723,115366700,114.17426300048828,116.27321994499016,112.97736120235442,115.62504384419059,31158000,266.67999267578125,275.1199951171875,258.0833435058594,273.10333251953125,84401700,383.1266174316406,389.83701192649266,379.0274256145316,388.3106145618517,132497200
2022-05-11,144.53460693359375,153.36453383442003,143.85386132504854,151.44069736728082,142689800,113.55298614501953,116.25328267144218,113.24310259240465,113.30338708010763,36502000,244.6666717529297,269.92333984375,242.39999389648438,265.0,97224600,377.040283203125,387.8786995472193,376.2818744303427,382.1474940705117,142361000
2022-05-12,140.64744567871094,144.23861168034963,136.9378943865604,140.8546349911873,182602000,112.755859375,114.4452846964653,109.71926955329684,111.53723843626837,41464000,242.6666717529297,253.22000122070312,226.6666717529297,233.6666717529297,140313000,376.6466369628906,379.96823088051195,369.7442302121438,373.795433970601,125090800
2022-05-13,145.1363983154297,146.1131220663248,141.19006162279788,142.6502019839293,113990900,116.09835052490234,117.66222752104503,113.59185367655148,114.43432373293733,29738000,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700,385.6514587402344,387.05305147320314,379.7858395883378,380.841846152997,104174400
2022-05-16,143.5874786376953,145.54092647551983,142.24572332922702,143.59735411573675,86643800,114.38152313232422,116.19001989826418,113.9256568170744,114.97090477450485,23282000,241.4566650390625,256.586669921875,239.69667053222656,255.72000122070312,86098500,384.0866394042969,387.8114464475931,381.69624726746645,383.98105340001786,78622400
2022-05-17,147.2378387451172,147.76072719277806,144.71217042216534,146.86293191317884,78336300,116.28368377685547,116.80780155817705,114.92456876785926,116.80780155817705,21576000,253.8699951171875,254.82666015625,242.9499969482422,249.1199951171875,80236200,391.9874267578125,392.2274268923434,386.47700374709785,390.269017591442,83029700
2022-05-18,138.93080139160156,145.38305576655117,138.02313063348345,144.87990321822826,109742900,111.99858093261719,115.28143259540433,111.74050553304814,114.8249277131102,27982000,236.60333251953125,253.5,233.60333251953125,248.17333984375,87811800,376.18585205078125,387.6482625030224,374.928253504908,387.3602740180498,117674500
2022-05-19,135.50733947753906,139.75951476961413,134.76740136256322,138.00339618106452,136095600,110.3489990234375,113.18082673273518,110.07249619948365,111.44058157296826,29192000,236.47332763671875,244.6666717529297,231.3699951171875,235.6666717529297,90296700,373.8818359375,378.3746611368892,371.62582860497764,373.07543892655684,98510700
2022-05-20,135.74411010742188,138.8123874278818,130.8309252366742,137.22398633811162,137426100,108.92163848876953,112.14704881677878,105.99216191499981,111.68421140516337,37586000,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200,374.04510498046875,381.14910482436636,365.318701490314,377.5203030829466,131432200
2022-05-23,141.19007873535156,141.33806035762905,135.80332187322705,135.94144307204655,117726300,111.2667007446289,111.60449153557721,108.76345006727804,109.70979490706735,31558000,224.96665954589844,226.65333557128906,212.68666076660156,218.33999633789062,88903500,381.04339599609375,381.8209940260084,374.7649847759596,377.1169683280498,76414900
2022-05-24,138.4769744873047,140.06537583009975,135.48762522944844,138.92093441641646,104132700,105.54676055908203,106.01407558178401,101.84206963063869,105.99664401380095,60386000,209.3866729736328,217.97332763671875,206.85667419433594,217.8433380126953,89092500,378.1346435546875,379.3442243669144,371.4818172514222,376.85782637352946,91448800
2022-05-25,138.63482666015625,139.8877778515704,136.48406511064104,136.57285408248967,92482700,105.4605712890625,106.16324670958697,103.83815066744346,104.76556636684283,37900000,219.60000610351562,223.10667419433594,207.6699981689453,207.9499969482422,92139300,381.4754333496094,383.47225100185494,376.21464881692896,376.6178326622619,91472900
2022-05-26,141.85107421875,142.40355895877516,135.30015577230265,135.5468018208196,90601500,107.90827178955078,108.56516747534104,105.11032644578142,105.6708125599111,30288000,235.91000366210938,239.55667114257812,217.8866729736328,220.47332763671875,106003200,389.09783935546875,390.75865093400427,382.5122493271417,382.72345063021044,82168300
2022-05-27,147.6324462890625,147.6719030298471,143.311203050322,143.43946380251003,90978500,112.39515686035156,112.46390246544588,109.15778849075801,109.39542949653581,29924000,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000,398.64984130859375,398.76503668811415,391.39223942988707,391.5938313440478,84768700
2022-05-31,146.84317016601562,148.6387604091579,144.8700020152632,147.0700953422885,103718400,113.63072204589844,116.01665005008576,112.16947303942125,112.67415992477483,51302000,252.75332641601562,259.6000061035156,244.7433319091797,257.9466552734375,101914500,396.41302490234375,399.80182571319057,393.62902913285666,397.00822056308124,95937000
2022-06-01,146.71493530273438,149.7042840674564,145.6987397803345,147.8889577936666,74286600,113.72836303710938,116.97868532399976,113.14396078084317,114.52002078564327,28630000,246.7899932861328,257.32666015625,243.63999938964844,251.72000122070312,77247900,393.2066345214844,399.59063252681636,390.653029459973,398.5634541706142,86585800
2022-06-02,149.1814422607422,149.24063491946666,144.88979385420865,145.84678198114523,72348100,117.32444763183594,117.47590386672852,112.90233304444737,113.77918733132432,27472000,258.3333435058594,264.2099914550781,242.06666564941406,244.1566619873047,93473100,400.69464111328125,400.74262942172345,390.75862962373566,393.0434356059048,79609600
2022-06-03,143.42959594726562,145.98484505836583,142.52194041547213,144.92919288462284,88570300,114.15383911132812,115.9478918984923,113.26104327507164,115.57722209680439,25052000,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800,394.11865234375,397.4786544251359,393.1298529031036,395.9042393873492,71874300
2022-06-06,144.17941284179688,146.57682025024437,142.95604302742927,145.0574721682304,71598400,116.5915756225586,118.9710265621197,116.11110138059988,116.32453736967054,23786000,238.27999877929688,244.86666870117188,234.35000610351562,244.35333251953125,84204600,395.31866455078125,399.9458452856898,394.1282438569681,398.18905703711096,57508900
2022-06-07,146.71493530273438,147.00103808191767,142.16678177736554,142.41342781441574,67808200,116.8097915649414,117.32708267101492,114.71332807292981,115.23395649193232,26414000,238.8866729736328,239.99667358398438,230.0933380126953,234.0,72808500,399.11065673828125,399.5714675924091,391.305846846802,391.7762670823371,59272400
2022-06-08,145.97500610351562,147.85937050052127,145.48171399929922,146.58668349543828,53950200,116.81825256347656,118.2212162544869,116.27893826853564,116.45805085333052,22544000,241.86666870117188,249.9633331298828,239.17666625976562,240.086669921875,76210500,394.771484375,399.1874934023535,393.9650873121279,397.37307803821915,64350000
2022-06-09,140.72637939453125,145.96513944929978,140.61785452288095,145.10681595338983,69473000,114.5065689086914,117.92628084366468,114.4557490058255,115.92497254319008,23142000,239.7066650390625,255.54666137695312,239.32666015625,249.33999633789062,96491400,385.38262939453125,395.2706235013598,385.38262939453125,392.9666280033203,86289800
2022-06-10,135.29031372070312,138.8716045946932,135.22124559178127,138.39804833237955,91437900,111.028564453125,113.0906589871753,110.46409482929529,112.37746987766197,31324000,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600,374.2081604003906,379.94897358778485,374.16017209706814,379.0849790497607,132893900
2022-06-13,130.11070251464844,133.3861535609231,129.67660314673896,131.08741103836763,122207100,106.49385833740234,108.82746864703272,106.20643891991365,107.06131555329432,36756000,215.73666381835938,226.63333129882812,214.68333435058594,223.1666717529297,102767400,360.0002136230469,366.53781515869,358.36820093586545,364.6562222452834,170004900
2022-06-14,130.9789276123047,132.0937727002188,129.71610089948248,131.3439740438812,84784300,106.81021881103516,108.06919157563813,105.97123052404666,106.50730635592481,25480000,220.88999938964844,226.3300018310547,211.73666381835938,218.2866668701172,97988700,358.9154052734375,362.82261459035516,355.76660460330424,361.77621749385116,104011800
2022-06-15,133.6130828857422,135.49746220656547,130.3869635861187,132.4883775680402,91533000,109.99527740478516,111.66179004593572,107.73165943743341,108.50961063039887,33192000,233.0,235.663330078125,218.14999389648438,220.9166717529297,119131800,364.0322570800781,368.54424254307577,357.2354360927038,362.2658301082389,125666800
2022-06-16,128.3151397705078,130.61388278319032,127.30881966252552,130.30804408715656,108123900,106.25421905517578,108.8992105630685,105.41374075172075,107.76229677299612,35314000,213.10000610351562,225.1666717529297,208.69332885742188,222.73666381835938,107390700,351.98419189453125,356.10260241148677,349.51698347713915,355.6898092108188,134473300
2022-06-17,129.79501342773438,131.2946256093659,128.06849109789493,128.32501262151087,134520300,107.47931671142578,108.85835672914541,105.25037181373703,106.1535824747806,43516000,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800,352.74298095703125,356.13679889885117,349.1853038450942,352.40555287965583,111113900
2022-06-21,134.0471954345703,135.2212330849965,131.53141767403508,131.63006706526505,81000500,111.61395263671875,112.26959394416423,108.90219981555238,109.30923793398885,39010000,237.0366668701172,243.57666015625,224.3333282470703,224.60333251953125,122793000,361.622802734375,363.0304498179692,358.4796725310376,358.55682080664184,76811900
2022-06-22,133.53416442871094,135.9118206770168,132.11348091103585,132.98166468533162,73409200,111.63288879394531,113.36217943547064,110.3278778126662,110.76501258938546,23922000,236.086669921875,246.8333282470703,233.82666015625,234.50332641601562,101107500,360.9671936035156,365.14193929698536,356.9081114778722,357.3323387281696,90059400
2022-06-23,136.41502380371094,136.73072297109198,133.81044169296604,134.98447949114987,72433800,112.28106689453125,112.79123485828705,110.63149162958359,112.54561166454329,24710000,235.07000732421875,239.31666564941406,228.6366729736328,237.9066619873047,104202600,364.5056457519531,365.24802882464746,359.5210190488833,363.13657261285954,79292100
2022-06-24,139.759521484375,140.00616753455043,137.89487794721208,138.02312365652875,89116800,118.11360931396484,118.21274803381166,113.1962725541736,113.1962725541736,39122000,245.7066650390625,246.06666564941406,236.086669921875,237.47000122070312,95770800,376.0946960449219,376.1043469367641,367.6969783931228,367.72590164519863,98050300
2022-06-27,139.759521484375,141.56497237814864,139.07877597723802,140.78556242930944,70207900,116.20496368408203,118.82305909599042,115.58543980577458,118.50918443175061,32840000,244.9199981689453,252.07000732421875,242.56666564941406,249.36666870117188,89178300,374.6581115722656,377.3287898262571,373.5493477192666,377.02990642475606,66009600
2022-06-28,135.59613037109375,141.4958994767852,135.47774508831563,140.22321252468137,67083400,112.1684799194336,117.43455487826039,112.04143395578056,115.93444400214202,28232000,232.663330078125,249.97000122070312,232.3433380126953,244.48333740234375,90391200,367.0027770996094,379.0642729597043,366.8870840956626,376.2393275606886,86548900
2022-06-29,137.36212158203125,138.78280531761038,134.83646829837102,135.61587828995619,66242400,111.8545913696289,113.25754748739476,111.15460711931249,111.74697633620637,18628000,228.49000549316406,231.17333984375,222.27333068847656,230.5,82897200,366.703857421875,368.564655039321,364.85271069495315,367.56196282200773,65676000
2022-06-30,134.8857879638672,136.5136458111151,131.97536769395867,135.40867636590826,98964500,108.98091888427734,110.93121718755351,106.92580310822584,110.10388287060096,38046000,224.47332763671875,229.4566650390625,218.8633270263672,224.50999450683594,94600500,363.72467041015625,367.0124171513045,359.2028159576094,362.75087194994956,112508300
2022-07-01,137.06614685058594,137.17467172359363,133.84002709260307,134.21491888238126,71051600,108.69046020507812,109.41321267365052,106.72153691607586,107.94912065304713,31028000,227.26333618164062,230.22999572753906,222.1199951171875,227.0,74460300,367.57159423828125,368.0151232861389,360.3983342745425,363.05939086789806,74839700
2022-07-05,139.6608428955078,139.71017511136174,135.09295369166503,135.92169577740663,73353800,113.47925567626953,113.64425880738834,105.86909537001831,107.12957333184349,36398000,233.06666564941406,233.14666748046875,216.1666717529297,223.0,84581100,368.2658386230469,368.2851404076043,359.5306630196337,362.4038336907434,81438000
2022-07-06,141.00259399414062,142.1864918716594,139.1872829116733,139.45366482669044,74064300,114.80101013183594,115.93543045167957,111.84862090793649,113.68352724521469,28852000,231.73333740234375,234.56333923339844,227.18666076660156,230.77999877929688,71853600,369.50958251953125,372.0356446250894,365.99044952308304,368.41044008819324,70426200
2022-07-07,144.3865966796875,144.58391049928917,141.35777610681967,141.36763652887194,66253700,118.87886047363281,119.43286963943702,115.12036182373075,115.59267143817515,32184000,244.5433349609375,245.3633270263672,232.2100067138672,233.9199981689453,81930600,375.0437316894531,375.85361206960937,369.5288067378158,371.312485521665,64525900
2022-07-08,145.0673370361328,145.57050462277482,143.05471185180627,143.31121832945087,64547800,119.73827362060547,120.0038142628316,117.09327444538708,117.1291486592624,29082000,250.76333618164062,254.97999572753906,241.16000366210938,242.3333282470703,101854200,374.7352294921875,376.63460128325914,371.8331360418912,373.3853994256189,72397800
2022-07-11,142.92645263671875,144.67271093962017,141.85107943859236,143.71572303183265,63141600,116.1053237915039,118.36919271145733,115.81835288571834,118.2252093223456,26718000,234.3433380126953,253.06333923339844,233.6266632080078,252.10333251953125,99241200,370.4543762207031,372.9997101260884,369.7505380070242,372.01629034364663,58366900
2022-07-12,143.90318298339844,146.45843264319691,143.10405212913633,143.80451853424552,77588800,114.43831634521484,117.42757569221024,114.20465122337698,116.42019371104023,24970000,233.07000732421875,239.77333068847656,228.3699951171875,236.84666442871094,87930900,367.1763000488281,372.31522298885375,365.40227208025624,369.8952032127752,62219200
2022-07-13,143.5381317138672,144.48524405643747,140.21333293071814,141.07167136789155,71185600,111.78534698486328,114.74471507098775,111.42265175107768,112.2357322107201,38958000,237.0399932861328,242.05999755859375,225.03334045410156,225.5,97954500,365.2480163574219,368.22725828508226,361.2275374086458,361.651764699548,84224600
2022-07-14,146.47817993164062,146.95173620541186,141.32820841037068,142.14707522894162,78140700,111.041015625,111.58655602787921,108.9340841886022,110.42920789830181,32366000,238.31333923339844,238.65333557128906,229.3333282470703,234.89666748046875,78557400,364.3609924316406,365.46010530309456,357.7373036839433,360.21514044592305,89704800
2022-07-15,148.15533447265625,148.83607991941642,146.21176256532723,147.77056727067165,76259900,112.36327362060547,113.59236271501223,111.42215891965498,112.55857105646754,34330000,240.06666564941406,243.6233367919922,236.88999938964844,240.0,69683100,371.3221130371094,371.43780602364194,366.89667976156716,368.8345961328782,79060400
2022-07-18,145.096923828125,149.53655206440538,144.7318774919245,148.71768549433543,81420900,109.51649475097656,114.3889865592298,108.9086781154041,113.03385513586294,33354000,240.54666137695312,250.51666259765625,239.60333251953125,244.93666076660156,82537500,368.25616455078125,375.14016268391526,367.0124059860265,374.4556261693067,63203600
2022-07-19,148.97422790527344,149.2011380770062,144.9391017690307,145.93554648323237,82982400,114.20964050292969,114.39895509599646,110.10438817975044,111.32998788177952,30992300,245.52999877929688,247.13999938964844,236.97666931152344,245.0,80890200,378.20611572265625,378.7846100866812,371.57280587529993,372.23804055696615,78506000
2022-07-20,150.98684692382812,151.65773204162863,148.35266878408055,149.09260697122585,64823400,114.28934478759766,115.91351388100477,112.85450548558248,113.65163674179546,26780100,247.5,250.663330078125,243.48333740234375,246.78334045410156,88864200,380.6165466308594,382.05314659742135,377.0106439354758,378.39901886680593,71843800
2022-07-21,153.26589965820312,153.48294944057972,149.9016430854502,152.42729685774054,65086600,114.62812805175781,114.79751758342807,111.50933699550689,114.67794447761882,27267800,271.7066650390625,273.26666259765625,254.86666870117188,255.10667419433594,142032300,384.4924011230469,384.5405967300921,377.5891012882815,380.0283933584103,64903900
2022-07-22,152.02276611328125,154.18338806700862,151.3518960375733,153.30532867140192,66675400,107.9720458984375,112.77478884185437,107.21476475157722,111.40969103268355,44455300,272.24334716796875,280.78668212890625,270.71331787109375,276.2200012207031,103472700,380.9250183105469,385.83252537522435,378.66891677388514,384.6177195776038,72197300
2022-07-25,150.8980712890625,152.9600289398078,150.2370615899563,151.94384827732253,53623900,107.82258605957031,110.18410373138246,106.62688533581316,108.4901855036334,28289900,268.4333190917969,274.14666748046875,267.3999938964844,272.2166748046875,64073400,381.3878479003906,382.255574798154,379.1124444150991,381.56138739525375,53631500
2022-07-26,149.56619262695312,151.03619366544015,148.77692214064683,150.21732685312958,55138700,105.0625,107.35426084471665,104.3849342715448,107.04537315744773,36626600,258.8599853515625,267.30999755859375,256.2633361816406,266.5133361816406,66820800,376.87567138671875,379.9320028169909,375.969370284275,379.7198891669839,52946400
2022-07-27,154.68653869628906,155.21930262420085,150.11866383304508,150.53302741359812,78620700,113.19328308105469,113.99042192893909,108.03182842630586,109.20760404579164,41474600,274.82000732421875,275.9266662597656,261.7900085449219,263.80999755859375,88110000,386.6617431640625,388.4357711320092,379.9223317559351,380.2212151436982,82342100
2022-07-28,155.2390594482422,155.5251622969192,152.3384989393396,154.87401298796493,81378700,114.17974090576172,114.28934769161397,111.4505486626162,112.39615615870369,23303800,280.8999938964844,283.29998779296875,272.79998779296875,280.0666809082031,84723000,391.5113830566406,392.2151919018392,383.87532189725613,387.48125356137086,73966600
2022-07-29,160.32980346679688,161.43478808024193,157.36019024896586,159.07685228933292,101786900,116.22239685058594,116.48146810930595,112.82460951993647,112.99399904975834,31336200,297.1499938964844,298.32000732421875,279.1000061035156,280.70001220703125,95313000,397.2191467285156,398.2218684368009,392.1862952516389,392.96725242706384,87003700
2022-08-01,159.34324645996094,161.39534388845098,158.73156892840237,158.84995424313402,67829400,115.0665512084961,116.70067892121887,114.27937872703782,115.11636763264161,22856200,297.27667236328125,311.8766784667969,295.0,301.27667236328125,117042900,396.0428771972656,398.5882408440128,393.75785221915515,394.4809628792381,69997500
2022-08-02,157.86334228515625,160.23115354553508,157.48845050250915,157.9521463098053,59907000,115.48505401611328,116.6608296605323,113.85092618516884,114.02031572326048,17911000,300.586669921875,307.8333435058594,292.6666564941406,294.0033264160156,95577600,393.42999267578125,398.1928832702256,392.23445929405557,394.45198658405207,63435400
2022-08-03,163.9012451171875,164.3550654387107,158.59341707220835,158.6822060411045,82507500,118.35474395751953,118.99245202851853,115.73416259082299,115.92347718553592,25302800,307.39666748046875,309.54998779296875,301.1499938964844,305.0,80091000,399.59100341796875,400.7768861908393,395.3005346264235,395.5897671506721,67820600
2022-08-04,163.5855255126953,164.94701654031078,162.22403448507984,163.78283934395313,55474100,118.44441986083984,119.07216157423153,117.28856928777384,117.87646090051038,15757700,308.6333312988281,313.6066589355469,305.0,311.0,72256200,399.3210144042969,400.2080136968768,397.6530285057676,399.51382626538214,45656600
2022-08-05,163.35829162597656,163.852268903255,161.03659239277184,161.24406948222443,56697000,117.79674530029297,118.43445333883389,116.29214933338572,116.51136289702407,15615700,288.1700134277344,304.6066589355469,285.5433349609375,302.6700134277344,113172900,398.64605712890625,399.3016703493972,394.91481111342705,394.9726576079736,56814900
2022-08-08,162.88406372070312,165.78865254333672,162.2221359735368,164.36599556286393,60276900,117.71703338623047,120.42729643145064,117.408145683986,118.69352812537703,17061100,290.42333984375,305.20001220703125,289.086669921875,295.0,98994000,398.18328857421875,402.64729645321535,397.0648738817108,400.3622714599195,53886100
2022-08-09,162.93348693847656,163.82265521141719,161.28360440228838,162.04433374052826,63135500,117.0793228149414,117.77681361215606,116.14268579975644,117.56756637299166,15424300,283.3333435058594,292.39666748046875,279.35333251953125,290.2933349609375,86244600,396.6020202636719,397.9518206756422,395.51252904504656,397.44082375455906,44931800
2022-08-10,167.20144653320312,167.30023295092772,164.8896212485773,165.6602246517888,70170500,120.2180404663086,121.34399201061156,118.93265811816849,119.16183039608543,20497000,294.3566589355469,297.510009765625,283.3699951171875,297.0666809082031,94918800,404.9323425292969,405.07698820856416,401.7795904586766,403.76573216776944,68665700
2022-08-11,166.46047973632812,168.93036629204852,166.16409033464345,168.0115606543251,57149200,119.3910140991211,121.90198852332713,119.1219841116302,121.64292486191498,16671600,286.6300048828125,298.2366638183594,285.8333435058594,296.5133361816406,70155000,404.9323425292969,409.7145358269601,404.18030857559614,407.82478533944567,59489700
2022-08-12,170.02696228027344,170.09611125091075,167.35947327736744,167.77442740114387,68039400,122.21089172363281,122.21089172363281,119.96894714183715,120.72622832915938,16121100,300.0299987792969,300.1600036621094,285.0333251953125,289.4166564941406,79657200,411.78741455078125,411.8934566554667,405.9350320019069,406.89917952863624,61694500
2022-08-15,171.10386657714844,171.30145449022353,169.2860336568712,169.45398413673462,54091700,122.44005584716797,122.81870021658315,121.13474841048986,121.77245644078141,15525000,309.32000732421875,313.1333312988281,301.2300109863281,301.78668212890625,89359200,413.4842529296875,414.0145516705404,409.4830469777171,409.54089346967277,54048300
2022-08-16,170.94578552246094,171.6176024984577,169.5922925263229,170.6987968691516,56377100,122.0713882446289,122.78681234898862,121.0998804885519,121.88206605551868,15626200,306.5633239746094,314.6666564941406,302.8833312988281,311.6666564941406,88136400,414.2942199707031,416.2514383484514,411.5753167789201,412.394848092912,59289000
2022-08-17,172.44749450683594,174.02821296907027,170.49134843763704,170.6889363610423,79542000,119.88922119140625,121.71267111544603,119.76964808747474,120.49703783275284,17589200,303.9966735839844,309.65667724609375,300.0333251953125,303.39666748046875,68766000,411.35357666015625,414.1014032649982,409.3192393028789,410.64011683604195,63563400
2022-08-18,172.05230712890625,172.7932731631823,171.03471498116653,171.65713127395603,62290100,120.42729187011719,121.25432208901819,119.12198442728072,119.79955016292212,15652000,302.8699951171875,306.5,301.85333251953125,306.0,47500500,412.549072265625,413.24323019281263,410.24474570468794,411.5559721317475,49023200
2022-08-19,169.45396423339844,171.6472244834014,169.2464871502945,170.94577013813446,70346300,117.69710540771484,119.57037182963043,117.24871195210602,119.44083999689695,20187000,296.6666564941406,300.3599853515625,292.5,299.0,61395300,407.0052795410156,410.01341532718374,406.1182508080291,409.7434551777443,68016900
2022-08-22,165.55157470703125,167.81398431506034,165.12674635116147,167.64603382669068,69026800,114.65802001953125,116.08290056227584,114.25945060018911,115.68433114293369,19316000,289.913330078125,292.3999938964844,286.2966613769531,291.913330078125,55843200,398.5303649902344,402.27126190393597,397.6144131188837,402.0976929964802,77695600
2022-08-23,165.21563720703125,166.67782081300345,164.6426217519865,165.06745005270514,54147100,114.35909271240234,115.51494328504332,113.8907818101214,113.91070686044165,14390700,296.4533386230469,298.82666015625,287.92333984375,291.4533386230469,63984900,397.56622314453125,400.5261629986592,397.0070011235412,398.0964924943304,49105200
2022-08-24,165.51205444335938,166.08506999483225,164.24747359700294,165.3045923923907,53841500,114.28934478759766,115.30270959475833,113.37264042201694,114.04023984464119,16051200,297.0966796875,303.64666748046875,296.5,297.5633239746094,57259800,398.83892822265625,400.22727361905436,396.64067299514124,397.3348309816162,49177800
2022-08-25,167.98194885253906,168.09062448057225,166.32219206984308,166.74700538624973,51218200,117.27860260009766,117.35831800532122,114.63809632026195,114.7377367757517,14874700,296.07000732421875,302.9599914550781,291.6000061035156,302.3599853515625,53230000,404.469482421875,404.5176780221678,399.2437906033172,400.35255422104166,50942300
2022-08-26,161.64915466308594,168.9896664440764,161.58987978887768,168.5154523754168,78961000,110.90152740478516,116.18254781324933,110.82181199583752,115.39537525457098,31698700,288.0899963378906,302.0,287.4700012207031,297.42999267578125,57163900,390.7786865234375,404.9034438867614,390.7208400175948,404.35390208125574,103087000
2022-08-29,159.43614196777344,160.93782232990517,157.89493497374747,159.20890152186448,73314000,109.94495391845703,111.55915668474417,109.41685265599014,110.38338105050332,20386100,284.82000732421875,287.739990234375,280.70001220703125,282.8299865722656,41864700,388.1947326660156,391.28963806216694,386.8160087314921,387.7801562812481,65370800
2022-08-30,156.99588012695312,160.60190864014237,155.82021165840885,160.1770953683111,77906200,109.51649475097656,110.97126662563352,108.4104682568745,110.63247996875224,20548200,277.70001220703125,288.4800109863281,272.6499938964844,287.8699951171875,50541800,383.93316650390625,389.61200938393006,381.80240877431163,389.37097250970385,85652400
